result,table,_start,_stop,_time,_value,_field,_measurement
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:38:33Z,3.993,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:38:45Z,4.703,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:38:53Z,4.101,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:38:55Z,5.287,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:38:57Z,4.046,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:38:59Z,4.616,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:39:21Z,4.484,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:39:37Z,4.547,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:39:39Z,4.183,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:39:47Z,4.601,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:39:53Z,4.394,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:39:59Z,4.293,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:01Z,4.513,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:09Z,5.163,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:23Z,4.72,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:25Z,4,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:27Z,3.991,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:33Z,4.066,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:39Z,5.116,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:45Z,4.353,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:51Z,4.675,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:40:53Z,5,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:41:07Z,4.976,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:41:17Z,4.645,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:41:27Z,4.981,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:41:33Z,5.035,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:41:35Z,4.128,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:42:03Z,4.298,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:42:11Z,3.953,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:42:15Z,4.388,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:42:49Z,3.972,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:01Z,4.931,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:03Z,4.368,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:07Z,4.811,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:09Z,4.572,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:15Z,4.155,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:21Z,4.435,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:25Z,4.174,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:29Z,4.405,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:39Z,4.074,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:47Z,4.701,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:43:53Z,4.797,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:44:01Z,4.864,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:44:11Z,4.475,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:44:15Z,4.99,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:44:19Z,3.939,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:44:33Z,4.212,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:44:53Z,4.346,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:44:55Z,3.967,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:44:59Z,4.187,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:45:09Z,4.209,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:45:15Z,4.456,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:45:19Z,4.051,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:45:23Z,4.502,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:45:33Z,4.873,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:45:37Z,3.973,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:45:39Z,4.618,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:45:47Z,5.089,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:45:51Z,4.325,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:46:03Z,4.489,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:46:05Z,4.373,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:46:13Z,4.13,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:46:25Z,4.728,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:46:35Z,3.995,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:46:39Z,4.022,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:46:45Z,5.569,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:01Z,4.424,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:03Z,4.306,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:09Z,4.83,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:13Z,4.416,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:25Z,4.737,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:29Z,4.098,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:31Z,4.143,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:33Z,4.681,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:35Z,4.853,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:47Z,4.781,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:47:57Z,4.65,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:48:07Z,3.982,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:48:25Z,4.047,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:48:35Z,4.55,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:48:47Z,4.536,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:49:13Z,4.258,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:49:21Z,4.503,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:49:35Z,4.499,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:49:37Z,4.538,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:49:53Z,3.989,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:50:11Z,3.959,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:50:21Z,4.42,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:50:25Z,4.705,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:50:31Z,4.629,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:50:35Z,4.12,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:51:15Z,4.446,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:51:17Z,4.79,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:51:25Z,4.249,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:51:37Z,4.115,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:51:45Z,3.918,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:51:47Z,4.672,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:51:53Z,4.08,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:01Z,4.866,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:13Z,4.841,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:29Z,4.58,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:39Z,4.008,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:45Z,4.49,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:49Z,4.024,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:52:55Z,4.038,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:53:01Z,3.887,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:53:05Z,4.69,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:53:07Z,4.013,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:53:27Z,4.193,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:53:37Z,4.509,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:53:39Z,4.451,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:53:49Z,4.584,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:54:15Z,3.881,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:54:29Z,4.48,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:54:37Z,5.085,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:54:41Z,5.259,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:54:53Z,4.593,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:54:59Z,4.81,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:55:07Z,4.328,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:55:13Z,5.154,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:55:15Z,4.087,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:55:23Z,5.096,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:55:27Z,4.673,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:55:49Z,4.942,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:56:05Z,4.432,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:56:17Z,4.73,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:56:43Z,4.11,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:56:49Z,4.799,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:57:03Z,4.529,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:57:09Z,4.21,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:57:13Z,4.591,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:57:17Z,4.848,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:57:27Z,4.496,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:57:33Z,4.017,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:58:05Z,4.594,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:58:15Z,5.239,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:58:31Z,4.448,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:58:41Z,5.117,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:58:45Z,4.576,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:58:47Z,5.308,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:58:53Z,4.699,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:59:01Z,3.996,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:59:05Z,4.641,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:59:33Z,4.25,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:59:35Z,4.82,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:59:43Z,4.984,Ch010_accrest_A,AMU
,10,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:59:45Z,4.019,Ch010_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:01Z,4.05,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:03Z,4.031,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:05Z,4.311,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:07Z,4.439,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:09Z,4.169,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:11Z,4.463,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:13Z,4.565,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:15Z,4.535,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:17Z,4.401,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:19Z,4.183,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:21Z,4.171,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:23Z,4.847,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:25Z,4.524,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:27Z,4.434,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:29Z,4.295,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:31Z,4.59,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:33Z,4.614,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:35Z,4.489,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:37Z,4.28,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:39Z,4.682,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:41Z,4.298,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:43Z,4.472,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:45Z,4.064,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:47Z,4.293,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:49Z,4.188,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:51Z,4.159,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:53Z,4.552,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:55Z,4.182,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:57Z,4.044,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:00:59Z,4.912,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:01Z,4.871,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:03Z,4.539,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:05Z,4.652,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:07Z,4.453,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:09Z,4.525,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:11Z,4.375,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:13Z,4.056,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:17Z,4.661,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:19Z,4.56,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:21Z,4.442,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:23Z,4.719,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:25Z,4.378,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:29Z,4.333,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:31Z,4.722,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:33Z,4.479,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:35Z,4.105,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:37Z,4.388,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:41Z,4.321,Ch011_accrest_A,AMU
,11,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:43Z,4.767,Ch011_accrest_A,AMU
