result,table,_start,_stop,_time,_value,_field,_measurement
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:25Z,0.525,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:27Z,0.5,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:29Z,0.706,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:33Z,0.482,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:35Z,0.627,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:37Z,0.624,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:39Z,0.506,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:41Z,0.552,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:43Z,0.512,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:45Z,0.677,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:47Z,1.227,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:51Z,0.514,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:53Z,1.291,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:55Z,0.86,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:57Z,1.028,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:01:59Z,1.091,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:01Z,0.605,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:03Z,1.384,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:05Z,0.602,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:07Z,0.609,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:09Z,0.577,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:11Z,0.558,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:13Z,0.598,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:15Z,0.574,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:17Z,0.653,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:21Z,0.572,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:23Z,0.517,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:25Z,0.818,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:27Z,0.663,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:31Z,0.571,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:33Z,0.622,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:35Z,0.632,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:37Z,0.513,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:39Z,1.682,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:43Z,0.582,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:47Z,0.671,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:49Z,0.651,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:51Z,0.591,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:55Z,0.953,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:57Z,1.248,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:02:59Z,1.302,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:01Z,0.593,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:07Z,0.585,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:09Z,0.654,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:11Z,0.619,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:13Z,0.705,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:15Z,0.561,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:17Z,0.498,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:23Z,0.664,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:25Z,0.682,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:27Z,1.012,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:29Z,0.507,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:33Z,0.59,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:35Z,0.539,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:37Z,0.483,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:41Z,0.487,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:43Z,0.822,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:45Z,0.559,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:47Z,0.992,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:51Z,0.496,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:53Z,0.595,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:03:55Z,0.555,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:01Z,0.522,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:03Z,0.683,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:05Z,0.562,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:07Z,0.542,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:09Z,0.641,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:11Z,0.733,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:15Z,0.478,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:19Z,0.488,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:23Z,0.601,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:29Z,0.537,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:31Z,0.504,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:33Z,0.578,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:35Z,0.586,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:37Z,0.532,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:39Z,0.551,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:41Z,0.518,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:43Z,0.65,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:49Z,0.548,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:04:53Z,0.501,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:01Z,0.503,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:03Z,0.52,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:07Z,0.531,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:09Z,0.621,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:11Z,0.612,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:13Z,0.617,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:15Z,0.557,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:17Z,0.647,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:21Z,0.509,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:23Z,0.534,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:25Z,0.613,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:27Z,0.567,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:29Z,0.556,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:41Z,0.467,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:45Z,0.519,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:49Z,1.036,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:53Z,1.013,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:55Z,0.991,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:57Z,0.842,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:05:59Z,0.988,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:01Z,0.569,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:03Z,0.599,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:05Z,0.533,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:07Z,0.695,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:09Z,0.907,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:21Z,0.658,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:23Z,0.838,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:27Z,0.475,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:33Z,0.618,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:41Z,0.545,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:43Z,0.528,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:47Z,0.662,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:53Z,0.726,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:55Z,0.684,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:57Z,0.543,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:06:59Z,0.554,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:01Z,0.494,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:05Z,0.669,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:07Z,0.549,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:09Z,0.636,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:13Z,0.628,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:21Z,0.589,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:27Z,0.62,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:29Z,0.524,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:31Z,0.667,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:41Z,0.806,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:45Z,0.502,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:07:49Z,0.745,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:05Z,0.855,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:23Z,0.856,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:25Z,0.751,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:27Z,0.553,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:31Z,0.566,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:53Z,0.629,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:08:59Z,0.547,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:07Z,0.615,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:23Z,0.645,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:27Z,0.584,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:29Z,0.681,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:31Z,0.53,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:35Z,0.576,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:41Z,0.493,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:43Z,0.603,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:47Z,0.546,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:53Z,0.485,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:55Z,0.587,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:09:57Z,0.486,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:01Z,0.608,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:13Z,0.644,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:17Z,0.875,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:25Z,0.616,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:31Z,0.484,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:35Z,0.801,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:39Z,0.66,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:41Z,0.882,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:43Z,0.863,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:45Z,0.774,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:47Z,0.819,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:10:49Z,0.716,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:05Z,0.797,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:19Z,0.795,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:35Z,0.492,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:37Z,0.643,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:11:49Z,0.88,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:03Z,1.039,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:07Z,0.723,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:09Z,0.565,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:19Z,0.469,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:21Z,0.48,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:31Z,0.51,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:12:47Z,0.515,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:01Z,1.577,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:05Z,0.544,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:07Z,0.597,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:21Z,0.711,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:23Z,0.724,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:25Z,1.01,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:33Z,0.642,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:45Z,0.581,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:53Z,0.489,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:55Z,0.523,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:13:59Z,0.721,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:01Z,0.983,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:03Z,0.687,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:13Z,0.457,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:31Z,0.611,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:39Z,0.648,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:51Z,0.63,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:53Z,0.691,Ch007_peak2peak_V,AMU
,53,2016-07-05T09:50:51.974Z,2021-10-05T09:50:51.973Z,2016-08-17T21:14:55Z,0.944,Ch007_peak2peak_V,AMU
